movie_id,primary_title,runtime_minutes,genres,averagerating,numvotes
tt2190760,Here's the Deal,86.0,Comedy,5.6,326
tt2191721,Jodi Breakers,127.0,"Comedy,Musical,Romance",3.5,1051
tt2191881,Unter Männern - Schwul in der DDR,91.0,Documentary,6.7,48
tt2193091,Half the Sky,224.0,Documentary,8.4,251
tt2193698,Russia's Toughest Prisons,60.0,Documentary,6.5,423
tt2193782,Do Not Disturb,88.0,"Comedy,Drama,Romance",4.8,631
tt2195998,The Tailor's Apprentice,84.0,"Crime,Drama,Thriller",5.6,33
tt2198161,Seethamma Vakitlo Sirimalle Chettu,159.0,"Comedy,Drama,Family",7.5,4742
tt2199665,The Sleeping Soul,54.0,Horror,6.3,22
tt2203835,Lawinen der Erinnerung,89.0,Documentary,8.1,30
tt2206094,Sonchidi,55.0,Sci-Fi,7.0,21
tt2207778,The Underneath,88.0,"Action,Sci-Fi,Thriller",2.9,313
tt2208538,Zlo,80.0,Horror,4.8,165
tt2208778,Hold Fast,94.0,Drama,6.5,91
tt2209266,Oblawa,96.0,"Drama,Thriller,War",6.4,1015
tt2210220,We Women Warriors,82.0,"Documentary,Drama,News",8.2,5
tt2210809,Match,117.0,"Drama,History,Sport",5.5,672
tt2210993,Spanish Masala,160.0,"Comedy,Romance",5.1,309
tt2211240,Dead,,Drama,5.4,62
tt2213658,At the End of It All,118.0,Drama,6.9,142
tt2214913,Confine,81.0,Thriller,4.1,267
tt2216504,Skook,,"Comedy,Drama",6.9,12
tt2217644,Helen Alone,96.0,Drama,6.3,85
tt2219554,Megalomania,66.0,"Drama,Fantasy,Horror",6.9,12
tt2219798,In Search of Liberty,95.0,"Adventure,Comedy,Drama",6.1,37
tt2221745,Mati muda di pelukan janda,82.0,Comedy,2.5,6
tt2222034,Race to the Finish,,Drama,6.3,6
tt2225946,Soegija,,"Drama,History,War",6.3,108
tt2226016,Liquid Rising,87.0,Documentary,7.2,20
tt2226344,Stardate Revisited: The Origin of Star Trek - The Next Generation,95.0,Documentary,7.3,21
tt2229208,Bachelor Party,,"Action,Crime",4.8,344
tt2234297,No Man's Zone,103.0,Documentary,5.7,47
tt2234554,King George VI: The Man Behind the King's Speech,64.0,"Biography,History",6.9,51
tt2234578,Celui qui pleure a perdu,75.0,Drama,7.2,9
tt2235789,The Undertaker's Son,,"Crime,Drama,Thriller",5.1,10
tt2236902,V.I.S.S.E.N,90.0,Documentary,7.9,29
tt2238839,Love in the Buff,112.0,"Comedy,Romance",6.9,1507
tt2240822,Redshift,116.0,"Drama,Sci-Fi,Thriller",6.7,7
tt2241199,Handmade Cinema,52.0,Documentary,7.5,6
tt2241207,Hibakusha,45.0,"Animation,Biography,History",7.1,126
tt2241351,Money Monster,98.0,"Crime,Drama,Thriller",6.5,86607
tt2242174,Landes,90.0,Drama,6.3,90
tt2245025,Nomer 1000,48.0,"Action,Drama,History",7.2,117
tt2245151,Supremacy,110.0,"Drama,Thriller",6.0,4229
tt2246724,Ghanchakkar,137.0,"Comedy,Crime,Thriller",5.7,4374
tt2247254,The Carrington Event,49.0,"Drama,Sci-Fi,Thriller",6.9,79
tt2247432,Go for Sisters,123.0,"Crime,Drama,Thriller",6.4,459
tt2250820,Dead Fucking Last,95.0,"Comedy,Drama",5.1,55
tt2250890,Bavaria - Traumreise durch Bayern,92.0,Documentary,6.5,124
tt2256577,Condenados,82.0,"Drama,History",6.6,7
tt2257602,The Staircase II: The Last Chance,130.0,"Crime,Documentary,Drama",7.4,1807
tt2258419,Kiki and Bubu: Rated R Us,50.0,Comedy,7.2,281
tt2261372,Paluu Sodankylään,46.0,Documentary,6.6,9
tt2261633,Hitman,95.0,Action,5.8,85
tt2261906,Royal Babylon: The Criminal Record of the British Monarchy,,"Documentary,History",6.9,23
tt2262023,Rockin' Reverend,114.0,Comedy,6.8,16
tt2262347,Trading Ages,64.0,Documentary,8.3,6
tt2262487,Of Starlight,66.0,"Drama,Fantasy,Sci-Fi",3.1,10
tt2262518,Spaceman,90.0,"Comedy,Drama",5.4,466
tt2264860,Pacsaw,94.0,"Drama,Mystery,Thriller",7.8,10
tt2265453,My Fair Zombie,85.0,"Horror,Musical",1.4,108
tt2266851,The Cure Is U,81.0,"Documentary,News",7.8,12
tt2274042,Beat Girl,93.0,"Drama,Music,Romance",4.5,92
tt2274732,Born and Bred,46.0,"Biography,Documentary,Family",9.2,13
tt2275505,Altered Reality,86.0,"Comedy,Documentary",6.2,20
tt2275974,How It All Began: Origins of the Healing Tao System,93.0,Documentary,9.0,46
tt2276095,The Dandelions,89.0,"Comedy,Drama",6.8,907
tt2276778,Les Profs,88.0,Comedy,5.2,2850
tt2279538,Softballs,89.0,"Comedy,Sport",8.0,26
tt2279786,Johan Falk: Kodnamn: Lisa,106.0,"Action,Crime,Thriller",7.5,2480
tt2280986,Shallow Creek Cult,71.0,"Action,Horror,Thriller",4.1,54
tt2281159,Contracted,84.0,"Drama,Horror,Thriller",5.3,13405
tt2281293,I'm Flash!,91.0,Action,5.9,125
tt2282016,The Possession of Michael King,83.0,Horror,5.7,10782
tt2283160,Potential Inertia,79.0,Drama,6.3,48
tt2283894,Riyasat,80.0,Crime,6.5,39
tt2284790,Wings,84.0,"Adventure,Animation,Comedy",3.2,561
tt2285579,The Blindfold,90.0,Drama,6.3,39
tt2285649,Pocong minta kawin,84.0,"Comedy,Horror",7.1,12
tt2286552,Kings Park: Stories from an American Mental Institution,108.0,"Biography,Documentary,History",8.1,12
tt2286988,Sleeping with the Fishes,101.0,Comedy,5.7,179
tt2287030,Making the Rules,78.0,"Drama,Romance",3.3,243
tt2287661,Blondie,88.0,Drama,4.7,639
tt2287695,Diagram for Delinquents,133.0,Documentary,8.5,6
tt2289810,Ella,125.0,Drama,4.6,27
tt2290127,Apples of the Golan,80.0,"Documentary,News",6.2,9
tt2290133,Ayyare,129.0,"Drama,Family",6.9,87
tt2290503,Poetic,82.0,"Horror,Thriller",3.7,24
tt2290623,Ron and Laura Take Back America,90.0,Comedy,7.7,31
tt2292839,Normal!,111.0,Drama,4.9,15
tt2295046,The Last Halloween,,Horror,5.6,12
tt2296799,Highway to Dhampus,100.0,"Drama,Romance",8.1,156
tt2298323,Ez firiyam tu ma li cih,81.0,"Documentary,Drama",7.0,18
tt2301273,We Are in the Field,30.0,"Adventure,Documentary",8.0,8
tt2302863,The Boy is Gone,68.0,Documentary,8.1,13
tt2305114,Khawnglung Run,,"Action,History,Romance",6.4,131
tt2306814,Al Pereira vs. the Alligator Ladies,81.0,Comedy,4.2,91
tt2307778,Samurai Pirates,116.0,"Adventure,Drama,History",4.6,5
tt2308606,Attack of the Morningside Monster,93.0,"Horror,Thriller",4.5,174
tt2309262,Sex Story: Fifty Shades of Grey,,"Documentary,Drama",5.4,139
tt2309448,Barcelona 92,,Drama,8.1,14
tt2309838,Britney Spears: Princess of Pop,61.0,,7.6,7
tt2310316,Inspiration,87.0,"Horror,Thriller",7.4,583
tt2311150,Always Faithful,89.0,"Drama,Romance",4.9,9
tt2311526,Puppylove,85.0,Romance,5.6,428
tt2312464,The Video Craze,90.0,"Biography,Documentary,Sport",6.5,90
tt2312718,Homefront,100.0,"Action,Thriller",6.5,98549
tt2313534,Acoustic,88.0,"Drama,Music",6.0,42
tt2315946,Facing the Giant Bees,52.0,"Adventure,Documentary",8.2,8
tt2316573,Underage,77.0,"Drama,Family",6.4,112
tt2317102,De wederopstanding van een klootzak,90.0,Drama,6.3,610
tt2317412,Breeding Farm,85.0,Horror,4.0,61
tt2319018,The Ultimate Accessory,98.0,Comedy,4.8,565
tt2320073,A Viking Saga: The Darkest Day,88.0,"Action,Adventure,Thriller",4.2,1227
tt2320274,Le grand méchant loup,107.0,Comedy,6.1,762
tt2321309,Russian Coffee,115.0,Drama,6.0,182
tt2321342,Des/Esperando,70.0,Drama,4.8,61
tt2321375,"Jordi Dauder, la revolució pendent",89.0,Documentary,8.3,10
tt2322519,My Brooklyn,85.0,"Documentary,History,News",7.1,49
tt2325667,El gran río,97.0,,7.5,11
tt2325777,Journey to Fuerte Valley,109.0,"Adventure,Comedy",7.7,11
tt2325941,Rid,94.0,"Comedy,Horror,Romance",3.8,5
tt2327279,El rascacielos latino,62.0,Documentary,7.2,20
tt2327397,Loverboy,93.0,"Horror,Thriller",4.9,56
tt2327509,Sint & Diego en de Magische Bron van Myra,,Family,6.3,51
tt2330973,Manhattan Undying,90.0,"Drama,Mystery,Romance",4.5,339
tt2331073,Snake Club: Revenge of the Snake Woman,,"Action,Fantasy,Horror",3.1,133
tt2333238,Der Glanz des Tages,90.0,Drama,6.6,128
tt2334796,Dangerous Edge: A Life of Graham Greene,66.0,"Biography,Documentary",7.8,54
tt2334912,Cathedral of the North Shore,38.0,Documentary,8.8,28
tt2336424,Antons Fest,93.0,,6.0,20
tt2338027,Judas Ghost,75.0,"Fantasy,Horror",4.8,471
tt2340076,The Search for Simon,97.0,"Comedy,Sci-Fi",3.8,109
tt2341478,El ojo del Diablo,,Mystery,5.5,6
tt2342287,Rouge Sang,93.0,Thriller,6.3,219
tt2342684,The Final Farewell,73.0,"Crime,Drama,Family",7.5,6
tt2343454,The Immortals at the Southern Point of Europe,75.0,"Biography,Documentary,Drama",7.9,7
tt2343713,Sexy Baby,84.0,Documentary,6.1,1092
tt2347724,Tatort Calw - Hexensabbat,,"Comedy,Crime",5.4,5
tt2348394,Home Sweet Home,80.0,"Horror,Thriller",4.7,1574
tt2352230,The Dinner,88.0,"Drama,Thriller",6.0,2041
tt2354181,Les gamins,95.0,Comedy,6.2,2729
tt2354577,"Yes, Your Tide Is Cold and Dark, Sir",122.0,"Drama,Mystery",7.6,74
tt2355903,The Mommy Returns,105.0,Comedy,5.9,22
tt2357273,Pumpuang,,"Biography,Drama",7.8,20
tt2357377,The Berlin File,120.0,"Action,Thriller",6.6,5930
tt2358592,Lucia,135.0,"Drama,Romance,Sci-Fi",8.4,10522
tt2358838,Anton's Right Here,110.0,Documentary,7.4,237
tt2358911,Berserk: The Golden Age Arc II - The Battle for Doldrey,80.0,"Action,Adventure,Animation",7.8,7259
tt2359241,Possession,80.0,Horror,5.4,27
tt2361844,Last Floor,84.0,"Drama,Thriller",4.8,60
tt2363181,Alpha Alert,84.0,Thriller,4.9,1098
tt2364412,Scary Larry,,"Horror,Thriller",6.9,8
tt2365879,Kid,90.0,Drama,6.6,421
tt2366886,La Experiencia Barriga,60.0,Documentary,7.4,10
tt2367314,Clay Walker: Jesse James,,"Action,Western",8.6,5
tt2367996,Mugamoodi,150.0,"Action,Adventure",5.0,835
tt2371507,Ulidi piccola mia,67.0,Drama,7.5,15
tt2372294,Angel Home,,"Comedy,Romance",6.5,22
tt2376742,Wallabout,102.0,Drama,7.7,43
tt2378355,Le Siècle de Cartier-Bresson,52.0,Documentary,6.7,15
tt2379118,Towers of Terror,84.0,"Comedy,Horror",2.7,19
tt2381205,Grazhdanin poet. Progon goda,110.0,Documentary,6.5,19
tt2383384,Rise Like Lions,97.0,Documentary,8.1,10
tt2387625,You Don't Say!,112.0,"Comedy,Fantasy,Romance",5.2,40
tt2388621,1982,90.0,Drama,7.0,221
tt2390223,After the World Ended,90.0,"Drama,Sci-Fi",5.4,28
tt2393730,"Far Away, So Close",108.0,"Drama,Romance",6.7,35
tt2395339,Mothers and Daughters,90.0,Drama,5.0,2542
tt2398241,Smurfs: The Lost Village,90.0,"Adventure,Animation,Comedy",6.0,15612
tt2399537,Psychic School Wars,107.0,"Animation,Romance,Sci-Fi",5.9,414
tt2400434,The Wailer 3,110.0,Horror,3.1,100
tt2400975,The Last Chance: Diary of Comedians,115.0,Comedy,6.9,109
tt2401789,The Secret Village,89.0,"Horror,Mystery,Thriller",2.5,946
tt2402602,The Man Whose Mind Exploded,77.0,"Biography,Documentary,Romance",6.7,251
tt2402966,Sex Around the World,59.0,"Documentary,Drama,News",7.6,5
tt2403939,Quarta Divisão,116.0,"Drama,Mystery,Thriller",6.1,134
tt2405612,Backyard Blockbusters,95.0,"Biography,Documentary,Sci-Fi",6.8,30
tt2406468,Scoot & Kassie's Christmas Adventure,86.0,Family,5.0,286
tt2408026,Soongava: Dance of the Orchids,85.0,"Drama,Romance",6.9,85
tt2411218,Homebound,105.0,"Drama,Family,Romance",7.8,80
tt2414892,The Other Kind,112.0,Drama,8.7,17
tt2415536,Great Rescue,90.0,"Drama,Thriller",4.6,8
tt2415890,SHReD: The Story of Asher Bradshaw,136.0,"Biography,Documentary,Family",8.8,5
tt2417286,To My Dear Granny,85.0,"Drama,Family",6.8,78
tt2417912,Buzkashi!,82.0,Documentary,7.8,22
tt2420756,Night of the Wolf,95.0,Horror,6.0,6073
tt2425618,Kirikou and the Men and Women,88.0,"Adventure,Animation,Family",6.6,345
tt2429558,House of the Long Shadows... Revisited,95.0,"Documentary,Horror",6.4,8
tt2433082,Happy Days Motel,96.0,Drama,6.4,28
tt2433190,Sexual Tension: Volatile,85.0,Drama,6.0,1086
tt2436328,Istanbul aku datang!,98.0,"Comedy,Romance",6.6,109
tt2437548,Goodbye to All That,87.0,"Comedy,Drama,Romance",5.2,2141
tt2437648,Viaje de generación,90.0,"Comedy,Drama",3.8,161
tt2438644,Department Q: The Keeper of Lost Causes,96.0,"Crime,Mystery,Thriller",7.2,21208
tt2440224,Arteros,94.0,Comedy,7.4,8
tt2440362,Sadako 2 3D,96.0,Horror,4.6,485
tt2458194,Just for Fun,,Comedy,6.3,9
tt2458592,The Shadow of Bigfoot,80.0,Thriller,3.0,16
tt2460468,In the Name of the Son,80.0,Drama,6.3,349
tt2460506,Mi America,90.0,"Crime,Drama",6.5,54
tt2460590,Threads of Time,,Drama,6.9,43
tt2460872,Taking It Back,94.0,"Comedy,Romance",6.2,121
tt2463692,When I Was Alive,108.0,"Drama,Horror,Musical",6.3,631
tt2463712,From Fat to Finish Line,87.0,Documentary,5.7,207
tt2464486,Coming to Terms,85.0,Drama,6.6,39
tt2465146,And So It Goes,94.0,"Comedy,Drama,Romance",5.8,11597
tt2469216,Her Cry: La Llorona Investigation,89.0,Horror,3.7,70
tt2471242,72 Heroes,112.0,History,6.1,7
tt2472712,Exil,101.0,Drama,5.4,21
tt2473532,Pazze di me,94.0,Comedy,5.8,567
tt2473734,Grape Candy,103.0,Drama,6.7,21
tt2473746,I'll Be Around,93.0,Drama,7.0,207
tt2474932,Despite the Falling Snow,93.0,"Drama,Mystery,Romance",5.8,1926
tt2476214,Ayalum Njanum Thammil...,160.0,"Drama,Family,Romance",7.9,2287
tt2478280,20 dana na Tibetu,71.0,Documentary,8.0,16
tt2478462,Misa's Fugue,97.0,"Biography,Documentary,War",7.3,47
tt2485014,The Inventor of Dreams,,"Drama,History",3.7,11
tt2489324,A Ship to Palestine,120.0,Drama,5.3,23
tt2493318,Die Welt,80.0,Drama,6.5,142
tt2493402,Grey Wolf: Hitler's Escape to Argentina,90.0,"Documentary,Drama",6.1,119
tt2494578,Garden Island: A Paranormal Documentary,80.0,"Horror,Thriller",3.5,24
tt2498480,Der blinde Fleck,99.0,"Drama,History,Thriller",6.2,364
tt2500526,Third Floor,85.0,"Crime,Drama,Thriller",5.5,63
tt2504690,Volando Bajo,96.0,"Comedy,Drama,Musical",6.0,146
tt2509298,Ephraim's Rescue,99.0,"Adventure,Drama,History",6.2,640
tt2510818,Code Name Oracle,125.0,"Action,Adventure",7.9,54
tt2510894,Hotel Transylvania 2,89.0,"Animation,Comedy,Family",6.7,92905
tt2512062,25 Jahre BAD - Das Phänomen Michael Jackson,90.0,Documentary,6.6,5
tt2514918,Sto lyko,74.0,"Documentary,Drama",6.9,35
tt2515450,Acid Girls,90.0,"Horror,Thriller",5.2,12
tt2520096,Filthy Gorgeous: The Bob Guccione Story,96.0,"Biography,Documentary",6.5,341
tt2521938,Les éléphants,87.0,"Comedy,Drama,Family",5.9,9
tt2523600,Long Live Freedom,94.0,"Comedy,Drama",7.0,3906
tt2524172,Bolo gaseirneba,93.0,Drama,7.7,398
tt2524354,Von heute auf morgen,95.0,"Documentary,Family",6.3,7
tt2526138,Jiseul,108.0,"Drama,History,War",6.7,224
tt2527560,Quito 2023,90.0,"Sci-Fi,Thriller",5.1,46
tt2529132,That Guy Dick Miller,91.0,"Biography,Documentary",7.4,276
tt2530452,Don't You Recognise Me?,80.0,Horror,4.3,18
tt2537138,Committed,64.0,"Biography,Comedy,Documentary",7.2,8
tt2539588,Vitality,96.0,Documentary,7.4,47
tt2543508,Life Inside Out,102.0,Drama,6.5,222
tt2544182,The Enemy Within,107.0,"Crime,Drama",6.7,554
tt2547366,Carmen,89.0,Drama,6.9,40
tt2548096,The Queen,104.0,"Action,Drama,War",6.7,127
tt2548396,The Cloverfield Paradox,102.0,"Drama,Horror,Mystery",5.6,83179
tt2553444,After School Massacre,73.0,"Comedy,Horror",3.2,216
tt2555736,The Second Best Exotic Marigold Hotel,122.0,"Comedy,Drama",6.6,28931
tt2555962,Dance with the Jackals 2,101.0,Comedy,4.7,2764
tt2558174,White Screech,88.0,Horror,6.4,5
tt2560016,Rajdhani Express,140.0,"Action,Drama,Thriller",3.1,244
tt2561584,9/11 Truth: Hollywood Speaks Out,150.0,Documentary,5.9,49
tt2561700,Unclaimed,81.0,"Documentary,Drama",5.8,24
tt2565982,Sealed Cargo,107.0,Drama,8.0,84
tt2570436,Army of the Damned,85.0,Horror,3.8,394
tt2571140,Boss,143.0,Action,5.5,9536
tt2573198,Hal,60.0,"Animation,Drama,Romance",6.8,1329
tt2576450,Besharam,143.0,"Action,Comedy,Romance",3.6,4925
tt2577646,Marta's Suitcase,86.0,"Crime,Documentary",7.5,6
tt2578066,Woodfalls,75.0,Drama,7.0,34
tt2578272,Comrade President,89.0,"Biography,Documentary,History",9.2,8
tt2579538,Boondocks,63.0,"Adventure,Fantasy,Thriller",6.1,12
tt2582744,Rikshawalar Chele,,Action,4.4,5
tt2583690,The Fear,72.0,Drama,6.6,130
tt2585840,12 mesyatsev,100.0,Comedy,4.8,99
tt2591838,Gold - Du kannst mehr als du denkst,102.0,"Biography,Documentary,Sport",8.0,31
tt2595182,This Girl Is Bad-Ass!!,99.0,"Action,Comedy,Crime",5.3,457
tt2600524,Breathing Earth,97.0,"Biography,Documentary",6.4,28
tt2604330,Justin Bieber: This Is My World,90.0,Biography,3.4,29
tt2605686,Routine Love Story,124.0,"Comedy,Romance",6.2,196
tt2606118,htr2b: Dönüsüm,101.0,"Horror,Thriller",5.4,270
tt2607730,Grand Deception,70.0,Documentary,7.4,33
tt2608444,The Custodian,80.0,Drama,6.6,13
tt2611344,Love Pyar Whatever,101.0,"Comedy,Drama,Musical",6.5,10
tt2611626,Force of Execution,99.0,"Action,Crime",4.5,2755
tt2614814,The Pick-Axe Murders Part III: The Final Chapter,,Horror,5.0,16
tt2616796,The Great Loss,49.0,"Documentary,Drama",8.3,17
tt2619512,The Big Take,83.0,Thriller,6.2,1577
tt2620952,Player,79.0,Comedy,4.8,963
tt2621378,Ataru: The First Love & the Last Kill,,Drama,6.4,78
tt2621408,Qui pro quo,75.0,Crime,3.8,6
tt2621742,Crimes Against Humanity,77.0,Comedy,6.4,23
tt2624626,La maison du pêcheur,97.0,"Biography,Crime,Drama",6.0,63
tt2626780,A Standing Still,75.0,Drama,5.9,11
tt2629374,Bloodmarsh Krackoon,87.0,"Comedy,Horror",4.3,45
tt2629820,Household,90.0,"Biography,Comedy,Documentary",6.1,18
tt2632184,Super Hero War Z: Kamen Rider vs. Super Sentai vs. Space Sheriff,92.0,Action,7.2,74
tt2644140,Ezer Kenegdo,101.0,"Comedy,Drama,History",6.6,7
tt2649370,Exposed,77.0,"Comedy,Documentary,History",6.7,76
tt2649718,Ongole Githa,160.0,"Action,Comedy",5.1,229
tt2656976,Rey Milo,90.0,"Biography,Documentary,Family",7.5,6
tt2657548,Desastres Naturales,74.0,"Comedy,Drama",6.0,59
tt2657648,Changing Hands Feature,98.0,"Action,Crime,Drama",7.4,12
tt2658970,Pontianak vs. Orang Minyak,103.0,"Comedy,Horror",5.3,10
tt2663176,Deceptions of Love,121.0,Drama,4.1,14
tt2668134,Harlock: Space Pirate,115.0,"Adventure,Animation,Sci-Fi",6.5,10829
tt2672326,Forgotten Hero,85.0,Thriller,6.5,8
tt2673176,"Burn It Up, Djassa",70.0,"Crime,Drama,Music",3.7,44
tt2673212,The Best Years,96.0,"Comedy,Crime,Drama",6.3,163
tt2677898,Kiruna - Rymdvägen,52.0,Documentary,6.9,8
tt2679446,"Zeme ceska, domov Tvuj!",92.0,Documentary,6.1,7
tt2679530,Natholi Oru Cheriya Meenalla,175.0,Comedy,5.4,263
tt2689660,H.P. Lovecraft: Two Left Arms,80.0,"Horror,Thriller",5.3,36
tt2690226,The Chaperone,103.0,Drama,6.6,188
tt2691690,The Guide,90.0,"Drama,Thriller",7.1,15
tt2697586,White Creek,90.0,"Drama,Horror,Thriller",4.7,49
tt2704560,"Moïse Katumbi: Foot, business et politique",52.0,"Biography,Documentary",6.7,6
tt2705034,Made in the USA: The 30 Day Journey,93.0,"Adventure,Documentary,History",6.9,13
tt2705666,A Moment in Time,105.0,"Drama,Romance",6.4,77
tt2707088,All the Labor,97.0,"Documentary,Music",8.4,5
tt2708602,Karol. Do Not Be Afraid,74.0,"Animation,Biography,Family",4.8,16
tt2709312,Gangster of Love,75.0,"Comedy,Documentary,Drama",7.9,243
tt2714380,The Remaining,88.0,"Drama,Horror,Mystery",4.3,6274
tt2716194,Tamanna,83.0,"Crime,Drama,Thriller",6.5,232
tt2717600,Planet Asperger,85.0,Documentary,8.2,21
tt2721712,Wounded,95.0,Drama,6.6,1125
tt2726922,475,63.0,Documentary,8.0,11
tt2727732,The Rumperbutts,91.0,"Comedy,Fantasy,Music",5.8,60
tt2728056,Jeremy Jones' Deeper,60.0,"Action,Adventure,Documentary",7.7,184
tt2728220,Friday Night Horror,85.0,"Comedy,Horror",4.6,12
tt2729876,I.B.S.,75.0,Horror,5.4,35
tt2732680,Oro,47.0,Documentary,8.7,6
tt2741806,In Bloom,102.0,Drama,7.7,6046
tt2746556,Infil_exfil,60.0,"Documentary,History,War",4.8,6
tt2747766,Synapse,87.0,Sci-Fi,6.1,18
tt2751390,Life of Riley,108.0,"Comedy,Drama,Romance",6.0,1110
tt2753940,Mid-Night Train,84.0,Horror,3.1,14
tt2762742,The Flight of the Flamingo,71.0,"Comedy,Crime",8.8,5
tt2767580,Marcedes,68.0,Documentary,8.4,17
tt2768780,Boundary,96.0,Documentary,7.3,15
tt2769454,Must Be... Love,100.0,"Comedy,Romance",7.2,360
tt2771252,Pink Elephants,90.0,Documentary,7.9,10
tt2772780,FANomenon,51.0,"Adventure,Documentary,Fantasy",7.8,18
tt2773246,Scotty and the Secret History of Hollywood,98.0,"Biography,Documentary",6.6,609
tt2774248,Sju Kammers - Frontsøstrene,58.0,"Documentary,War",7.0,5
tt2774262,Five Pillars,86.0,"Drama,News,Thriller",6.7,44
tt2776978,Margaret Mee e a Flor da Lua,78.0,"Biography,Documentary",7.5,14
tt2778266,American Interior,92.0,Documentary,7.9,102
tt2778518,Benur - Un gladiatore in affitto,,Comedy,6.2,125
tt2780086,American Sasquatch Hunters: Bigfoot in America,60.0,Documentary,3.3,10
tt2782686,Exeter,,Horror,5.7,61
tt2782754,Allende en su laberinto,90.0,"Action,Biography,Drama",6.0,490
tt2783750,Bûka baranê,60.0,"Documentary,History",7.1,18
tt2784936,Backtrack,90.0,"Drama,Fantasy,Mystery",5.9,10563
tt2787302,Message Man,91.0,"Action,Crime,Thriller",6.9,1613
tt2789532,Big Men,99.0,Documentary,7.2,528
tt2795480,Motherland,,"Action,Drama,Thriller",4.8,5
tt2805242,Pierre Rabhi au nom de la terre,98.0,Documentary,7.5,17
tt2808784,Do You Know Where Your Man Is,,Drama,6.2,8
tt2810286,I Heard the Darkness,112.0,"Horror,Thriller,War",3.1,7
tt2814136,White Crack Bastard,80.0,Drama,5.5,26
tt2817136,The Bucuresti Experiment,68.0,"Documentary,Drama",8.0,32
tt2819610,Papercut 2,120.0,Adventure,8.2,5
tt2822810,Azul Magia,,"Drama,Fantasy",7.5,22
tt2828546,Sleep,480.0,Drama,4.2,26
tt2829176,Ada Apa Dengan Rina,90.0,Comedy,7.9,13
tt2831038,Injun,93.0,"Action,Western",5.6,25
tt2836370,Sacrament,105.0,"Drama,Horror,Thriller",3.5,203
tt2837366,Chanthaly,98.0,Horror,5.8,81
tt2844798,White God,121.0,"Drama,Fantasy,Horror",6.9,13755
tt2844816,Hafu: The Mixed-Race Experience in Japan,90.0,"Biography,Documentary",7.2,145
tt2852500,The Bigfoot Project,90.0,Comedy,4.6,162
tt2853094,Do the Math,50.0,Documentary,7.6,99
tt2853810,Jeg taler til jer - John Kørners verden,,Documentary,5.6,12
tt2857286,Good Brutha Bad Brutha,,"Action,Drama",7.8,8
tt2859336,Desyatka,83.0,Drama,6.5,20
tt2872022,Gloom,,"Adventure,Thriller",1.3,50
tt2872750,Shaun the Sheep Movie,85.0,"Adventure,Animation,Comedy",7.4,32935
tt2876834,Insecure,83.0,Drama,5.7,337
tt2884206,I Origins,106.0,"Drama,Romance,Sci-Fi",7.4,104718
tt2887236,Albert Cinema,50.0,"Documentary,Drama",8.2,5
tt2899120,The Perfect Summer,120.0,Drama,5.5,296
tt2902576,Hasduk berpola,99.0,Drama,8.4,23
tt2908444,Hardin,,Western,7.0,14
tt2909156,In Your Favor,89.0,Comedy,5.8,13
tt2910440,War on Whistleblowers: Free Press and the National Security State,67.0,Documentary,7.5,182
tt2914056,Desi Magic,,"Comedy,Romance",6.2,6
tt2915662,Double Play: James Benning and Richard Linklater,70.0,"Biography,Documentary",6.7,137
tt2916786,Jeff Wayne's Musical Version of the War of the Worlds Alive on Stage! The New Generation,118.0,Musical,7.3,198
tt2920294,Cigarette Soup,108.0,"Action,Drama,War",6.1,476
tt2926172,La Palmira: Ul film,84.0,Comedy,9.1,10
tt2927212,Dear Eleanor,89.0,"Adventure,Comedy,Drama",6.1,1514
tt2932226,Staircases to Nowhere: Making Stanley Kubrick's 'The Shining',55.0,Documentary,7.0,75
tt2932532,Blood Trap,90.0,"Comedy,Crime,Horror",3.9,274
tt2935390,The Snare,90.0,"Horror,Thriller",4.6,4165
tt2935986,More Scenes from a Gay Marriage,70.0,"Comedy,Drama,Romance",5.5,539
tt2937144,Rajula,,Drama,6.8,11
tt2938066,The Midnighters,86.0,"Crime,Drama,Horror",7.3,83
tt2938900,Down the Line,74.0,"Mystery,Thriller",6.1,14
tt2946436,My Sister's Wedding,82.0,Comedy,4.2,67
tt2950616,Príbeh kmotra,99.0,"Crime,Drama,Thriller",6.8,240
tt2950640,Mancanza-Inferno,71.0,Drama,8.3,7
tt2951576,One by Two,139.0,"Comedy,Drama,Romance",4.2,678
tt2951616,The Demonic Tapes,71.0,Horror,4.0,77
tt2951810,Pastor Shirley,79.0,Comedy,7.5,8
tt2953736,"Pole, Dancer, Movie",55.0,"Documentary,Drama",7.0,5
tt2962666,If I Close My Eyes I'm Not Here,105.0,Drama,6.9,51
tt2962726,The Anomaly,97.0,"Action,Sci-Fi,Thriller",4.8,6832
tt2966760,Pantani: The Accidental Death of a Cyclist,96.0,"Biography,Documentary,Sport",7.0,1680
tt2974624,Hope Bridge,90.0,Drama,6.1,77
tt2979888,Inanc odasi,80.0,"Drama,Thriller",3.9,31
tt2982800,Leningrad,137.0,"Drama,History,War",6.0,7
tt2989580,The Legend of Six Fingers,72.0,Horror,4.8,68
tt2990464,Lines,88.0,Drama,6.7,142
tt2991934,Spaghetti Story,82.0,Comedy,6.4,154
tt2993348,Tilt,78.0,"Drama,Thriller",4.4,18
tt2993392,Stuck Outside of Phoenix,93.0,Music,8.7,19
tt2993892,El año y la viña,75.0,"Comedy,Drama",6.8,15
